acétylure;https://fr.wiktionary.org/wiki/ac%C3%A9tylure;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
acide;https://fr.wiktionary.org/wiki/acide;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
acidifiable;https://fr.wiktionary.org/wiki/acidifiable;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
acidimètre;https://fr.wiktionary.org/wiki/acidim%C3%A8tre;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
acridine;https://fr.wiktionary.org/wiki/acridine;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
acrimonial;https://fr.wiktionary.org/wiki/acrimonial;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
actinate;https://fr.wiktionary.org/wiki/actinate;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
actinium;https://fr.wiktionary.org/wiki/actinium;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
actino-uranium;https://fr.wiktionary.org/wiki/actino-uranium;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
actinon;https://fr.wiktionary.org/wiki/actinon;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
activateur;https://fr.wiktionary.org/wiki/activateur;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
activeur;https://fr.wiktionary.org/wiki/activeur;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
acyler;https://fr.wiktionary.org/wiki/acyler;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
additionner;https://fr.wiktionary.org/wiki/additionner;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
adduit;https://fr.wiktionary.org/wiki/adduit;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ADP;https://fr.wiktionary.org/wiki/ADP;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
adsorber;https://fr.wiktionary.org/wiki/adsorber;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
adsorbeur;https://fr.wiktionary.org/wiki/adsorbeur;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
aérifier;https://fr.wiktionary.org/wiki/a%C3%A9rifier;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
aériser;https://fr.wiktionary.org/wiki/a%C3%A9riser;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
aérogel;https://fr.wiktionary.org/wiki/a%C3%A9rogel;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
affinitaire;https://fr.wiktionary.org/wiki/affinitaire;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
affinité;https://fr.wiktionary.org/wiki/affinit%C3%A9;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
agarose;https://fr.wiktionary.org/wiki/agarose;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
agitateur;https://fr.wiktionary.org/wiki/agitateur;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
aglycone;https://fr.wiktionary.org/wiki/aglycone;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
agrochimie;https://fr.wiktionary.org/wiki/agrochimie;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
ajoutage;https://fr.wiktionary.org/wiki/ajoutage;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ajoutoir;https://fr.wiktionary.org/wiki/ajoutoir;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ajutage;https://fr.wiktionary.org/wiki/ajutage;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ajutoir;https://fr.wiktionary.org/wiki/ajutoir;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alane;https://fr.wiktionary.org/wiki/alane;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
albuminoïde;https://fr.wiktionary.org/wiki/albumino%C3%AFde;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
albuminose;https://fr.wiktionary.org/wiki/albuminose;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alcalescent;https://fr.wiktionary.org/wiki/alcalescent;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcalicité;https://fr.wiktionary.org/wiki/alcalicit%C3%A9;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alcalifiable;https://fr.wiktionary.org/wiki/alcalifiable;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcalifiant;https://fr.wiktionary.org/wiki/alcalifiant;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alcalifier;https://fr.wiktionary.org/wiki/alcalifier;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alcaligène;https://fr.wiktionary.org/wiki/alcalig%C3%A8ne;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcalino-terreuses;https://fr.wiktionary.org/wiki/alcalino-terreuses;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alcalino-terreux;https://fr.wiktionary.org/wiki/alcalino-terreux;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcalino-terreuse;https://fr.wiktionary.org/wiki/alcalino-terreuse;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alcaliser;https://fr.wiktionary.org/wiki/alcaliser;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alcaloïde;https://fr.wiktionary.org/wiki/alcalo%C3%AFde;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcohol;https://fr.wiktionary.org/wiki/alcohol;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcoholiser;https://fr.wiktionary.org/wiki/alcoholiser;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alcool;https://fr.wiktionary.org/wiki/alcool;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcoolase;https://fr.wiktionary.org/wiki/alcoolase;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alcoolat;https://fr.wiktionary.org/wiki/alcoolat;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcoolimétrie;https://fr.wiktionary.org/wiki/alcoolim%C3%A9trie;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alcooliser;https://fr.wiktionary.org/wiki/alcooliser;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alcoolmétrie;https://fr.wiktionary.org/wiki/alcoolm%C3%A9trie;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alcoolométrie;https://fr.wiktionary.org/wiki/alcoolom%C3%A9trie;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alcoomètre;https://fr.wiktionary.org/wiki/alcoom%C3%A8tre;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcoométrie;https://fr.wiktionary.org/wiki/alcoom%C3%A9trie;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alcoophile;https://fr.wiktionary.org/wiki/alcoophile;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcoyle;https://fr.wiktionary.org/wiki/alcoyle;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alcoyler;https://fr.wiktionary.org/wiki/alcoyler;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
aldéhyde;https://fr.wiktionary.org/wiki/ald%C3%A9hyde;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
aldol;https://fr.wiktionary.org/wiki/aldol;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
aldonique;https://fr.wiktionary.org/wiki/aldonique;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
algarot;https://fr.wiktionary.org/wiki/algarot;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
algeroth;https://fr.wiktionary.org/wiki/algeroth;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alginate;https://fr.wiktionary.org/wiki/alginate;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
aliphatique;https://fr.wiktionary.org/wiki/aliphatique;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alizarine;https://fr.wiktionary.org/wiki/alizarine;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alkyde;https://fr.wiktionary.org/wiki/alkyde;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alkyle;https://fr.wiktionary.org/wiki/alkyle;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alkyler;https://fr.wiktionary.org/wiki/alkyler;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
allène;https://fr.wiktionary.org/wiki/all%C3%A8ne;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
allostérie;https://fr.wiktionary.org/wiki/allost%C3%A9rie;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
allothermique;https://fr.wiktionary.org/wiki/allothermique;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alloxane;https://fr.wiktionary.org/wiki/alloxane;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
allylène;https://fr.wiktionary.org/wiki/allyl%C3%A8ne;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
allyler;https://fr.wiktionary.org/wiki/allyler;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
aloétine;https://fr.wiktionary.org/wiki/alo%C3%A9tine;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
aloïne;https://fr.wiktionary.org/wiki/alo%C3%AFne;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
alonge;https://fr.wiktionary.org/wiki/alonge;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
altératif;https://fr.wiktionary.org/wiki/alt%C3%A9ratif;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
altérer;https://fr.wiktionary.org/wiki/alt%C3%A9rer;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alumina-;https://fr.wiktionary.org/wiki/alumina-;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
aluminate;https://fr.wiktionary.org/wiki/aluminate;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
alumine;https://fr.wiktionary.org/wiki/alumine;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
aluminer;https://fr.wiktionary.org/wiki/aluminer;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alumineux;https://fr.wiktionary.org/wiki/alumineux;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
alun;https://fr.wiktionary.org/wiki/alun;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amalgame;https://fr.wiktionary.org/wiki/amalgame;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amalgamer;https://fr.wiktionary.org/wiki/amalgamer;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
ambident;https://fr.wiktionary.org/wiki/ambident;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
ambréine;https://fr.wiktionary.org/wiki/ambr%C3%A9ine;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
amériçate;https://fr.wiktionary.org/wiki/am%C3%A9ri%C3%A7ate;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
américié;https://fr.wiktionary.org/wiki/am%C3%A9rici%C3%A9;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
amérisant;https://fr.wiktionary.org/wiki/am%C3%A9risant;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
amidase;https://fr.wiktionary.org/wiki/amidase;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
amide;https://fr.wiktionary.org/wiki/amide;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amidé;https://fr.wiktionary.org/wiki/amid%C3%A9;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amidine;https://fr.wiktionary.org/wiki/amidine;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
amido-;https://fr.wiktionary.org/wiki/amido-;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
amidol;https://fr.wiktionary.org/wiki/amidol;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amidone;https://fr.wiktionary.org/wiki/amidone;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
aminé;https://fr.wiktionary.org/wiki/amin%C3%A9;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
amino-;https://fr.wiktionary.org/wiki/amino-;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
amino-acétique;https://fr.wiktionary.org/wiki/amino-ac%C3%A9tique;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
aminobenzène;https://fr.wiktionary.org/wiki/aminobenz%C3%A8ne;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
aminoglycoside;https://fr.wiktionary.org/wiki/aminoglycoside;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
aminoplaste;https://fr.wiktionary.org/wiki/aminoplaste;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ammoniac;https://fr.wiktionary.org/wiki/ammoniac;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ammoniacal;https://fr.wiktionary.org/wiki/ammoniacal;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;0
ammoniacé;https://fr.wiktionary.org/wiki/ammoniac%C3%A9;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ammoniogenèse;https://fr.wiktionary.org/wiki/ammoniogen%C3%A8se;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
ammonium;https://fr.wiktionary.org/wiki/ammonium;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ammoniure;https://fr.wiktionary.org/wiki/ammoniure;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amorceur;https://fr.wiktionary.org/wiki/amorceur;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amphipathique;https://fr.wiktionary.org/wiki/amphipathique;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amphiphile;https://fr.wiktionary.org/wiki/amphiphile;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amphiprotique;https://fr.wiktionary.org/wiki/amphiprotique;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ampholyte;https://fr.wiktionary.org/wiki/ampholyte;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amphotère;https://fr.wiktionary.org/wiki/amphot%C3%A8re;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amphotérique;https://fr.wiktionary.org/wiki/amphot%C3%A9rique;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amylane;https://fr.wiktionary.org/wiki/amylane;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
amyle;https://fr.wiktionary.org/wiki/amyle;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
amylène;https://fr.wiktionary.org/wiki/amyl%C3%A8ne;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
-an;https://fr.wiktionary.org/wiki/-an;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
analogon;https://fr.wiktionary.org/wiki/analogon;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
analogue;https://fr.wiktionary.org/wiki/analogue;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
analyse;https://fr.wiktionary.org/wiki/analyse;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
analyte;https://fr.wiktionary.org/wiki/analyte;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ancillaire;https://fr.wiktionary.org/wiki/ancillaire;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
ancymidole;https://fr.wiktionary.org/wiki/ancymidole;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
-ane;https://fr.wiktionary.org/wiki/-ane;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
anémonine;https://fr.wiktionary.org/wiki/an%C3%A9monine;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;1;0
anhydre;https://fr.wiktionary.org/wiki/anhydre;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
anhydride;https://fr.wiktionary.org/wiki/anhydride;CHIMIE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie;0;1
mangano-;https://fr.wiktionary.org/wiki/mangano-;INORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_inorganique;0;0
polydenté;https://fr.wiktionary.org/wiki/polydent%C3%A9;INORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_inorganique;0;0
acétaldéhyde;https://fr.wiktionary.org/wiki/ac%C3%A9tald%C3%A9hyde;ORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_organique;0;0
acétamide;https://fr.wiktionary.org/wiki/ac%C3%A9tamide;ORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_organique;0;1
acétone;https://fr.wiktionary.org/wiki/ac%C3%A9tone;ORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_organique;1;0
ALAT;https://fr.wiktionary.org/wiki/ALAT;ORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_organique;1;0
alcane;https://fr.wiktionary.org/wiki/alcane;ORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_organique;0;1
alcène;https://fr.wiktionary.org/wiki/alc%C3%A8ne;ORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_organique;0;1
alcool;https://fr.wiktionary.org/wiki/alcool;ORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_organique;0;1
alcyne;https://fr.wiktionary.org/wiki/alcyne;ORGANIQUE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_la_chimie_organique;0;1
